action,curr_lane,free_E,free_NE,free_NW,free_SE,free_SW,free_W,orig_label_lc,latent_collision,iaction,probability,elapsed_time,group_id,ranking,frequency,potential_crash_before_intervention,potential_crash_after_intervention,best_intervention
cruise,True,True,False,True,True,False,False,True,True,change_to_left,0.8761656200513863,3.9495816230773926,251,4,NA,True,True,
cruise,True,True,False,True,True,False,False,True,True,change_to_right,0.879487373786749,4.001291751861572,251,5,NA,True,True,
cruise,True,True,False,True,True,False,False,True,True,cruise,1.0,2.945945978164673,251,6,NA,True,True,
change_to_left,True,True,False,True,True,False,False,True,True,keep,0.0009989999999999,4.074168205261231,252,1,2604,True,False,*
change_to_left,True,True,False,True,True,False,False,True,True,swerve_left,0.0010047248792026,4.02078104019165,252,2,NA,True,False,
change_to_left,True,True,False,True,True,False,False,True,True,swerve_right,0.0011320086054232,4.027743101119995,252,3,NA,True,False,
change_to_left,True,True,False,True,True,False,False,True,True,cruise,0.2186101118599661,4.01050066947937,252,4,NA,True,True,
change_to_left,True,True,False,True,True,False,False,True,True,change_to_right,0.8794884634622667,3.98802661895752,252,5,NA,True,True,
change_to_left,True,True,False,True,True,False,False,True,True,change_to_left,1.0,2.969914674758911,252,6,NA,True,True,
change_to_right,True,True,False,True,True,False,False,True,True,keep,0.000999,4.056179523468018,253,1,2501,True,False,*
change_to_right,True,True,False,True,True,False,False,True,True,swerve_left,0.0010047248792026,4.046943187713623,253,2,NA,True,False,
change_to_right,True,True,False,True,True,False,False,True,True,swerve_right,0.0011320086054232,4.040258169174194,253,3,NA,True,False,
change_to_right,True,True,False,True,True,False,False,True,True,cruise,0.2186081170445759,4.0195393562316895,253,4,NA,True,True,
change_to_right,True,True,False,True,True,False,False,True,True,change_to_left,0.8761648711742018,4.024356126785278,253,5,NA,True,True,
change_to_right,True,True,False,True,True,False,False,True,True,change_to_right,1.0,3.045730829238892,253,6,NA,True,True,
cruise,True,True,False,True,True,False,True,True,True,keep,0.000999,4.11480975151062,254,1,2661,True,False,*
cruise,True,True,False,True,True,False,True,True,True,swerve_left,0.0010040721272321,4.017549276351929,254,2,NA,True,False,
cruise,True,True,False,True,True,False,True,True,True,swerve_right,0.0011387473563976,4.038689136505127,254,3,NA,True,False,
cruise,True,True,False,True,True,False,True,True,True,change_to_right,0.8794881042227614,4.01953125,254,4,NA,True,True,
cruise,True,True,False,True,True,False,True,True,True,change_to_left,0.9016362091444085,4.054419755935669,254,5,NA,True,False,
cruise,True,True,False,True,True,False,True,True,True,cruise,1.0,3.01442289352417,254,6,NA,True,True,
change_to_right,True,True,False,True,True,False,True,True,True,keep,0.000999,4.084785223007202,255,1,2500,True,False,*
change_to_right,True,True,False,True,True,False,True,True,True,swerve_left,0.0010040721272321,4.009933948516846,255,2,NA,True,False,
change_to_right,True,True,False,True,True,False,True,True,True,swerve_right,0.0011387473563976,4.031146764755249,255,3,NA,True,False,
change_to_right,True,True,False,True,True,False,True,True,True,cruise,0.2186201292953017,3.9980859756469727,255,4,NA,True,True,
change_to_right,True,True,False,True,True,False,True,True,True,change_to_left,0.901641501515348,3.970259666442871,255,5,NA,True,False,
change_to_right,True,True,False,True,True,False,True,True,True,change_to_right,1.0,2.975092887878418,255,6,NA,True,True,
change_to_left,True,True,False,True,True,True,False,True,True,keep,0.000999,3.3377795219421387,256,1,2642,True,False,*
change_to_left,True,True,False,True,True,True,False,True,True,swerve_left,0.0010047030467815,3.289523124694824,256,2,NA,True,False,
change_to_left,True,True,False,True,True,True,False,True,True,swerve_right,0.0011327400307933,3.373619794845581,256,3,NA,True,False,
change_to_left,True,True,False,True,True,True,False,True,True,cruise,0.2179038414382589,3.2441227436065674,256,4,NA,True,True,
change_to_left,True,True,False,True,True,True,False,True,True,change_to_right,0.8794672054211022,3.2727410793304443,256,5,NA,True,True,
change_to_left,True,True,False,True,True,True,False,True,True,change_to_left,1.0,2.2785322666168213,256,6,NA,True,True,
cruise,True,True,False,True,True,True,False,True,True,keep,0.000999,3.2994868755340576,257,1,3387,True,False,*
cruise,True,True,False,True,True,True,False,True,True,swerve_left,0.0010047030467815,3.274315357208252,257,2,NA,True,False,
cruise,True,True,False,True,True,True,False,True,True,swerve_right,0.0011324434571969,3.282374143600464,257,3,NA,True,False,
cruise,True,True,False,True,True,True,False,True,True,change_to_left,0.8761512649876566,3.3051512241363525,257,4,NA,True,True,
cruise,True,True,False,True,True,True,False,True,True,change_to_right,0.8794672137023174,3.301414251327514,257,5,NA,True,True,
cruise,True,True,False,True,True,True,False,True,True,cruise,1.0,2.2230803966522217,257,6,NA,True,True,
change_to_right,True,True,False,True,True,True,False,True,True,keep,0.0009989999999999,3.2962820529937744,258,1,2558,True,False,*
change_to_right,True,True,False,True,True,True,False,True,True,swerve_left,0.0010047030467815,3.2608704566955566,258,2,NA,True,False,
change_to_right,True,True,False,True,True,True,False,True,True,swerve_right,0.0011324434571969,3.3258185386657715,258,3,NA,True,False,
change_to_right,True,True,False,True,True,True,False,True,True,cruise,0.2179038530279037,3.2733078002929688,258,4,NA,True,True,
change_to_right,True,True,False,True,True,True,False,True,True,change_to_left,0.8761482101306372,3.302887439727783,258,5,NA,True,True,
change_to_right,True,True,False,True,True,True,False,True,True,change_to_right,1.0,2.2945926189422607,258,6,NA,True,True,
cruise,True,True,False,True,True,True,True,True,True,keep,0.000999,4.066181421279907,259,1,3454,True,False,*
cruise,True,True,False,True,True,True,True,True,True,swerve_left,0.0010048594822171,4.056720972061157,259,2,NA,True,False,
cruise,True,True,False,True,True,True,True,True,True,swerve_right,0.0011440022282018,4.020540714263916,259,3,NA,True,False,
cruise,True,True,False,True,True,True,True,True,True,change_to_right,0.8794845089317117,4.023363590240479,259,4,NA,True,True,
cruise,True,True,False,True,True,True,True,True,True,change_to_left,0.8887759355638184,3.982375383377075,259,5,NA,True,False,
cruise,True,True,False,True,True,True,True,True,True,cruise,1.0,2.988298177719116,259,6,NA,True,True,
change_to_left,False,False,False,True,False,False,False,True,True,keep,0.000999,3.855390310287476,26,1,2500,True,False,*
change_to_left,False,False,False,True,False,False,False,True,True,swerve_left,0.0010047030467815,3.815028190612793,26,2,NA,True,False,
change_to_left,False,False,False,True,False,False,False,True,True,swerve_right,0.0011323641295041,3.8404300212860103,26,3,NA,True,False,
change_to_left,False,False,False,True,False,False,False,True,True,cruise,0.2212402397857323,3.803030490875244,26,4,NA,True,False,
change_to_left,False,False,False,True,False,False,False,True,True,change_to_right,0.8794812940393767,3.820770740509033,26,5,NA,True,True,
change_to_left,False,False,False,True,False,False,False,True,True,change_to_left,1.0,2.882553815841675,26,6,NA,True,True,
change_to_right,True,True,False,True,True,True,True,True,True,keep,0.0009989999999999,4.045129776000977,260,1,2511,True,False,*
change_to_right,True,True,False,True,True,True,True,True,True,swerve_left,0.0010048594822171,4.034083604812622,260,2,NA,True,False,
change_to_right,True,True,False,True,True,True,True,True,True,swerve_right,0.0011440022282018,4.055347681045532,260,3,NA,True,False,
change_to_right,True,True,False,True,True,True,True,True,True,cruise,0.2178382331102436,4.001800298690796,260,4,NA,True,True,
change_to_right,True,True,False,True,True,True,True,True,True,change_to_left,0.8887752740512527,4.089163303375244,260,5,NA,True,False,
change_to_right,True,True,False,True,True,True,True,True,True,change_to_right,1.0,3.007309436798096,260,6,NA,True,True,
change_to_left,True,True,True,False,False,False,False,True,True,keep,0.000999,4.054632663726807,261,1,2500,True,False,*
change_to_left,True,True,True,False,False,False,False,True,True,swerve_left,0.0010047030467815,4.013565540313721,261,2,NA,True,False,
change_to_left,True,True,True,False,False,False,False,True,True,swerve_right,0.0011323641295041,4.098362922668457,261,3,NA,True,False,
change_to_left,True,True,True,False,False,False,False,True,True,cruise,0.2213042643507639,4.004634141921997,261,4,NA,True,False,
change_to_left,True,True,True,False,False,False,False,True,True,change_to_right,0.8794888283650462,4.021855592727661,261,5,NA,True,True,
change_to_left,True,True,True,False,False,False,False,True,True,change_to_left,1.0,2.9900095462799072,261,6,NA,True,True,
change_to_right,True,True,True,False,False,False,False,True,True,keep,0.000999,4.083290338516235,262,1,2500,True,False,*
change_to_right,True,True,True,False,False,False,False,True,True,swerve_left,0.0010047030467815,4.018415451049805,262,2,NA,True,False,
change_to_right,True,True,True,False,False,False,False,True,True,swerve_right,0.0011323641295041,4.013778448104858,262,3,NA,True,False,
change_to_right,True,True,True,False,False,False,False,True,True,cruise,0.2213037377157002,3.9832613468170166,262,4,NA,True,False,
change_to_right,True,True,True,False,False,False,False,True,True,change_to_left,0.8762148694093608,3.9758431911468506,262,5,NA,True,True,
change_to_right,True,True,True,False,False,False,False,True,True,change_to_right,1.0,2.9706950187683105,262,6,NA,True,True,
change_to_left,True,True,True,False,False,False,True,True,True,keep,0.000999,4.089352369308472,263,1,2500,True,False,*
change_to_left,True,True,True,False,False,False,True,True,True,swerve_left,0.0010047030467815,4.057683944702148,263,2,NA,True,False,
change_to_left,True,True,True,False,False,False,True,True,True,swerve_right,0.0011326604873254,4.070509433746338,263,3,NA,True,False,
change_to_left,True,True,True,False,False,False,True,True,True,cruise,0.2215381959954157,3.9962761402130127,263,4,NA,True,False,
change_to_left,True,True,True,False,False,False,True,True,True,change_to_right,0.8794880879451152,3.990669250488281,263,5,NA,True,True,
change_to_left,True,True,True,False,False,False,True,True,True,change_to_left,1.0,2.964063167572021,263,6,NA,True,True,
change_to_right,True,True,True,False,False,False,True,True,True,keep,0.0009989999999999,4.039393663406372,264,1,2500,True,False,*
change_to_right,True,True,True,False,False,False,True,True,True,swerve_left,0.0010047030467815,4.039648532867432,264,2,NA,True,False,
change_to_right,True,True,True,False,False,False,True,True,True,swerve_right,0.0011323641295041,4.027760744094849,264,3,NA,True,False,
change_to_right,True,True,True,False,False,False,True,True,True,cruise,0.2215373803585901,4.036181688308716,264,4,NA,True,False,
change_to_right,True,True,True,False,False,False,True,True,True,change_to_left,0.8762125659545805,4.037931680679321,264,5,NA,True,True,
change_to_right,True,True,True,False,False,False,True,True,True,change_to_right,1.0,2.985920190811157,264,6,NA,True,True,
change_to_left,True,True,True,False,False,True,False,True,True,keep,0.000999,4.058938503265381,265,1,2500,True,False,*
change_to_left,True,True,True,False,False,True,False,True,True,swerve_left,0.0010047030467815,4.057086944580078,265,2,NA,True,False,
change_to_left,True,True,True,False,False,True,False,True,True,swerve_right,0.0011292993837284,4.04661750793457,265,3,NA,True,False,
change_to_left,True,True,True,False,False,True,False,True,True,cruise,0.2218302291916302,4.077759981155396,265,4,NA,True,False,
change_to_left,True,True,True,False,False,True,False,True,True,change_to_right,0.8794801765770829,4.014882564544678,265,5,NA,True,True,
change_to_left,True,True,True,False,False,True,False,True,True,change_to_left,1.0,3.0024664402008057,265,6,NA,True,True,
change_to_right,True,True,True,False,False,True,False,True,True,keep,0.0009989999999999,4.069004058837891,266,1,2524,True,False,*
change_to_right,True,True,True,False,False,True,False,True,True,swerve_left,0.0010047030467815,4.001805067062378,266,2,NA,True,False,
change_to_right,True,True,True,False,False,True,False,True,True,swerve_right,0.0011292993837284,4.003299236297607,266,3,NA,True,False,
change_to_right,True,True,True,False,False,True,False,True,True,cruise,0.2218295059322868,4.040947675704956,266,4,NA,True,False,
change_to_right,True,True,True,False,False,True,False,True,True,change_to_left,0.8762125658376008,4.012233018875122,266,5,NA,True,True,
change_to_right,True,True,True,False,False,True,False,True,True,change_to_right,1.0,3.015691041946411,266,6,NA,True,True,
change_to_left,True,True,True,False,False,True,True,True,True,keep,0.000999,4.033674955368042,267,1,2500,True,False,*
change_to_left,True,True,True,False,False,True,True,True,True,swerve_left,0.0009993457021042,4.01869535446167,267,2,NA,True,False,
change_to_left,True,True,True,False,False,True,True,True,True,swerve_right,0.0011092801226164,3.8293962478637695,267,3,NA,True,False,
change_to_left,True,True,True,False,False,True,True,True,True,cruise,0.2309867868278476,4.008871078491211,267,4,NA,True,False,
change_to_left,True,True,True,False,False,True,True,True,True,change_to_right,0.8787403061769977,3.9851505756378174,267,5,NA,True,True,
change_to_left,True,True,True,False,False,True,True,True,True,change_to_left,1.0,2.941191434860229,267,6,NA,True,True,
change_to_right,True,True,True,False,False,True,True,True,True,keep,0.000999,3.860752820968628,268,1,4563,True,False,*
change_to_right,True,True,True,False,False,True,True,True,True,swerve_left,0.0009993457021042,3.850610494613648,268,2,NA,True,False,
change_to_right,True,True,True,False,False,True,True,True,True,swerve_right,0.0011092801226164,3.871295690536499,268,3,NA,True,False,
change_to_right,True,True,True,False,False,True,True,True,True,cruise,0.2309845197129865,3.838845729827881,268,4,NA,True,False,
change_to_right,True,True,True,False,False,True,True,True,True,change_to_left,0.8762122026439522,3.833965539932251,268,5,NA,True,True,
change_to_right,True,True,True,False,False,True,True,True,True,change_to_right,1.0,2.8329360485076904,268,6,NA,True,True,
change_to_left,True,True,True,False,True,False,False,True,True,keep,0.000999,3.875175714492798,269,1,2500,True,False,*
change_to_left,True,True,True,False,True,False,False,True,True,swerve_left,0.0010043610613683,3.862447738647461,269,2,NA,True,False,
change_to_left,True,True,True,False,True,False,False,True,True,swerve_right,0.0011230130447895,3.861260890960693,269,3,NA,True,False,
change_to_left,True,True,True,False,True,False,False,True,True,cruise,0.2288408408819746,3.836075782775879,269,4,NA,True,False,
change_to_left,True,True,True,False,True,False,False,True,True,change_to_right,0.8794848515373496,3.881670236587525,269,5,NA,True,True,
change_to_left,True,True,True,False,True,False,False,True,True,change_to_left,1.0,2.827146530151367,269,6,NA,True,True,
change_to_right,False,False,False,True,False,False,True,True,True,keep,0.000999,3.9312937259674072,27,1,2500,True,False,*
change_to_right,False,False,False,True,False,False,True,True,True,swerve_left,0.001004359373292,3.855651617050171,27,2,NA,True,False,
change_to_right,False,False,False,True,False,False,True,True,True,swerve_right,0.0011323641295041,3.8868284225463863,27,3,NA,True,False,
change_to_right,False,False,False,True,False,False,True,True,True,cruise,0.2217281311639312,3.805504322052002,27,4,NA,True,False,
change_to_right,False,False,False,True,False,False,True,True,True,change_to_left,0.8762118124114471,3.8397490978240967,27,5,NA,True,True,
change_to_right,False,False,False,True,False,False,True,True,True,change_to_right,1.0,2.8134355545043945,27,6,NA,True,True,
change_to_right,True,True,True,False,True,False,False,True,True,keep,0.000999,3.876971244812012,270,1,2509,True,False,*
change_to_right,True,True,True,False,True,False,False,True,True,swerve_left,0.0010043610613683,3.843505620956421,270,2,NA,True,False,
change_to_right,True,True,True,False,True,False,False,True,True,swerve_right,0.0011230130447895,3.859215259552002,270,3,NA,True,False,
change_to_right,True,True,True,False,True,False,False,True,True,cruise,0.2288398295614076,3.885064125061035,270,4,NA,True,False,
change_to_right,True,True,True,False,True,False,False,True,True,change_to_left,0.876215247685244,3.8465301990509033,270,5,NA,True,True,
change_to_right,True,True,True,False,True,False,False,True,True,change_to_right,1.0,2.800868511199951,270,6,NA,True,True,
change_to_left,True,True,True,False,True,False,True,True,True,keep,0.000999,3.9173390865325928,271,1,2500,True,False,*
change_to_left,True,True,True,False,True,False,True,True,True,swerve_left,0.0010036698612601,3.900966882705689,271,2,NA,True,False,
change_to_left,True,True,True,False,True,False,True,True,True,swerve_right,0.0011381055267348,3.8583359718322754,271,3,NA,True,False,
change_to_left,True,True,True,False,True,False,True,True,True,cruise,0.2484335374611377,3.8339452743530273,271,4,NA,True,False,
change_to_left,True,True,True,False,True,False,True,True,True,change_to_right,0.8794888364414324,3.82292366027832,271,5,NA,True,True,
change_to_left,True,True,True,False,True,False,True,True,True,change_to_left,1.0,2.8087310791015625,271,6,NA,True,True,
change_to_right,True,True,True,False,True,False,True,True,True,keep,0.000999,3.905341148376465,272,1,2500,True,False,*
change_to_right,True,True,True,False,True,False,True,True,True,swerve_left,0.0010036698612601,3.831554651260376,272,2,NA,True,False,
change_to_right,True,True,True,False,True,False,True,True,True,swerve_right,0.0011381055267348,3.8475050926208496,272,3,NA,True,False,
change_to_right,True,True,True,False,True,False,True,True,True,cruise,0.2484328089352392,3.834008932113648,272,4,NA,True,False,
change_to_right,True,True,True,False,True,False,True,True,True,change_to_left,0.8762125836205571,3.858105182647705,272,5,NA,True,True,
change_to_right,True,True,True,False,True,False,True,True,True,change_to_right,1.0,2.796968698501587,272,6,NA,True,True,
change_to_left,True,True,True,False,True,True,False,True,True,keep,0.000999,3.234966278076172,273,1,2500,True,False,*
change_to_left,True,True,True,False,True,True,False,True,True,swerve_left,0.0009993461831275,3.2401669025421143,273,2,NA,True,False,
change_to_left,True,True,True,False,True,True,False,True,True,swerve_right,0.0011024110311493,3.228516101837158,273,3,NA,True,False,
change_to_left,True,True,True,False,True,True,False,True,True,cruise,0.2307636220961919,3.236603260040283,273,4,NA,True,False,
change_to_left,True,True,True,False,True,True,False,True,True,change_to_right,0.8794766024691879,3.246304512023926,273,5,NA,True,True,
change_to_left,True,True,True,False,True,True,False,True,True,change_to_left,1.0,2.209583044052124,273,6,NA,True,True,
change_to_right,True,True,True,False,True,True,False,True,True,keep,0.000999,3.255415201187134,274,1,2534,True,False,*
change_to_right,True,True,True,False,True,True,False,True,True,swerve_left,0.0009993461831275,3.1745705604553223,274,2,NA,True,False,
change_to_right,True,True,True,False,True,True,False,True,True,swerve_right,0.0011024110311493,3.140954732894897,274,3,NA,True,False,
change_to_right,True,True,True,False,True,True,False,True,True,cruise,0.2307663581897777,3.145650863647461,274,4,NA,True,False,
change_to_right,True,True,True,False,True,True,False,True,True,change_to_left,0.8762125815079657,3.1429789066314697,274,5,NA,True,True,
change_to_right,True,True,True,False,True,True,False,True,True,change_to_right,1.0,2.1787495613098145,274,6,NA,True,True,
change_to_left,True,True,True,False,True,True,True,True,True,keep,0.000999,3.180922508239746,275,1,2501,True,False,*
change_to_left,True,True,True,False,True,True,True,True,True,swerve_left,0.0009993470246189,3.1477458477020264,275,2,NA,True,False,
change_to_left,True,True,True,False,True,True,True,True,True,swerve_right,0.0010864120327945,3.136124610900879,275,3,NA,True,False,
change_to_left,True,True,True,False,True,True,True,True,True,cruise,0.2367473803603761,3.1859920024871826,275,4,NA,True,False,
change_to_left,True,True,True,False,True,True,True,True,True,change_to_right,0.8793344540516357,3.203364610671997,275,5,NA,True,True,
change_to_left,True,True,True,False,True,True,True,True,True,change_to_left,1.0,2.134861946105957,275,6,NA,True,True,
change_to_right,True,True,True,False,True,True,True,True,True,keep,0.000999,3.204660415649414,276,1,2927,True,False,*
change_to_right,True,True,True,False,True,True,True,True,True,swerve_left,0.0009993470246189,3.1695728302001958,276,2,NA,True,False,
change_to_right,True,True,True,False,True,True,True,True,True,swerve_right,0.0010860953439247,3.141894578933716,276,3,NA,True,False,
change_to_right,True,True,True,False,True,True,True,True,True,cruise,0.2367446757248422,3.1484029293060303,276,4,NA,True,False,
change_to_right,True,True,True,False,True,True,True,True,True,change_to_left,0.876208763231,3.131861925125122,276,5,NA,True,True,
change_to_right,True,True,True,False,True,True,True,True,True,change_to_right,1.0,2.1727371215820312,276,6,NA,True,True,
change_to_left,True,True,True,True,False,False,False,True,True,keep,0.000999,3.917216539382935,277,1,2506,True,False,*
change_to_left,True,True,True,True,False,False,False,True,True,swerve_left,0.0010047030467815,3.853568553924561,277,2,NA,True,False,
change_to_left,True,True,True,True,False,False,False,True,True,swerve_right,0.0011313365517818,3.877161502838135,277,3,NA,True,False,
change_to_left,True,True,True,True,False,False,False,True,True,cruise,0.2218560231133016,3.794080972671509,277,4,NA,True,False,
change_to_left,True,True,True,True,False,False,False,True,True,change_to_right,0.8794884590073752,3.802475690841675,277,5,NA,True,True,
change_to_left,True,True,True,True,False,False,False,True,True,change_to_left,1.0,2.825481653213501,277,6,NA,True,True,
change_to_right,True,True,True,True,False,False,False,True,True,keep,0.000999,3.875640392303467,278,1,2500,True,False,*
change_to_right,True,True,True,True,False,False,False,True,True,swerve_left,0.0010047030467815,3.829001903533936,278,2,NA,True,False,
change_to_right,True,True,True,True,False,False,False,True,True,swerve_right,0.0011316332835621,3.826028347015381,278,3,NA,True,False,
change_to_right,True,True,True,True,False,False,False,True,True,cruise,0.2218584179591781,3.8036720752716064,278,4,NA,True,False,
change_to_right,True,True,True,True,False,False,False,True,True,change_to_left,0.8762053661136101,3.842406749725342,278,5,NA,True,True,
change_to_right,True,True,True,True,False,False,False,True,True,change_to_right,1.0,2.806567907333374,278,6,NA,True,True,
change_to_right,True,True,True,True,False,False,True,True,True,keep,0.000999,3.912497520446777,279,1,2500,True,False,*
change_to_right,True,True,True,True,False,False,True,True,True,swerve_left,0.0010047030467815,3.8424479961395264,279,2,NA,True,False,
change_to_right,True,True,True,True,False,False,True,True,True,swerve_right,0.0011274999100933,3.833642244338989,279,3,NA,True,False,
change_to_right,True,True,True,True,False,False,True,True,True,cruise,0.2221927807435042,3.812599420547485,279,4,NA,True,False,
change_to_right,True,True,True,True,False,False,True,True,True,change_to_left,0.8772237287951256,3.8789427280426025,279,5,NA,True,False,
change_to_right,True,True,True,True,False,False,True,True,True,change_to_right,1.0,2.793548583984375,279,6,NA,True,True,
change_to_left,False,False,False,True,False,False,True,True,True,keep,0.000999,3.996838331222534,28,1,2501,True,False,*
change_to_left,False,False,False,True,False,False,True,True,True,swerve_left,0.001004359373292,3.847914457321167,28,2,NA,True,False,
change_to_left,False,False,False,True,False,False,True,True,True,swerve_right,0.0011323641295041,3.870215654373169,28,3,NA,True,False,
change_to_left,False,False,False,True,False,False,True,True,True,cruise,0.2217274344748743,3.814430713653565,28,4,NA,True,False,
change_to_left,False,False,False,True,False,False,True,True,True,change_to_right,0.8794809264040725,3.8422274589538574,28,5,NA,True,True,
change_to_left,False,False,False,True,False,False,True,True,True,change_to_left,1.0,2.8176589012146,28,6,NA,True,True,
change_to_left,True,True,True,True,False,True,False,True,True,keep,0.0009989999999999,3.8802568912506095,280,1,2502,True,False,*
change_to_left,True,True,True,True,False,True,False,True,True,swerve_left,0.0010047030467815,3.8699703216552734,280,2,NA,True,False,
change_to_left,True,True,True,True,False,True,False,True,True,swerve_right,0.0011323641295041,3.857478618621826,280,3,NA,True,False,
change_to_left,True,True,True,True,False,True,False,True,True,cruise,0.221545612035226,3.848302602767944,280,4,NA,True,False,
change_to_left,True,True,True,True,False,True,False,True,True,change_to_right,0.8794873878800049,3.903912305831909,280,5,NA,True,True,
change_to_left,True,True,True,True,False,True,False,True,True,change_to_left,1.0,2.80994176864624,280,6,NA,True,True,
change_to_right,True,True,True,True,False,True,False,True,True,keep,0.0009989999999999,3.901744842529297,281,1,2503,True,False,*
change_to_right,True,True,True,True,False,True,False,True,True,swerve_left,0.0010047030467815,4.064133405685425,281,2,NA,True,False,
change_to_right,True,True,True,True,False,True,False,True,True,swerve_right,0.0011323641295041,3.8614962100982666,281,3,NA,True,False,
change_to_right,True,True,True,True,False,True,False,True,True,cruise,0.2215463138612524,3.83210039138794,281,4,NA,True,False,
change_to_right,True,True,True,True,False,True,False,True,True,change_to_left,0.8762064941088314,3.861506938934326,281,5,NA,True,True,
change_to_right,True,True,True,True,False,True,False,True,True,change_to_right,1.0,2.823415756225586,281,6,NA,True,True,
change_to_right,True,True,True,True,False,True,True,True,True,keep,0.000999,3.891834974288941,282,1,7267,True,False,*
change_to_right,True,True,True,True,False,True,True,True,True,swerve_left,0.0010070173507564,3.867337942123413,282,2,NA,True,False,
change_to_right,True,True,True,True,False,True,True,True,True,swerve_right,0.001515103596299,3.8638644218444815,282,3,NA,True,False,
change_to_right,True,True,True,True,False,True,True,True,True,cruise,0.22694812145116,3.824916362762451,282,4,NA,True,False,
change_to_right,True,True,True,True,False,True,True,True,True,change_to_left,0.877447757101863,3.875646591186523,282,5,NA,True,False,
change_to_right,True,True,True,True,False,True,True,True,True,change_to_right,1.0,2.7909815311431885,282,6,NA,True,True,
change_to_left,True,True,True,True,True,False,False,True,True,keep,0.000999,3.8743796348571777,283,1,2534,True,False,*
change_to_left,True,True,True,True,True,False,False,True,True,swerve_left,0.001006958887998,3.833125114440918,283,2,NA,True,False,
change_to_left,True,True,True,True,True,False,False,True,True,swerve_right,0.0011412833718948,3.88185977935791,283,3,NA,True,False,
change_to_left,True,True,True,True,True,False,False,True,True,cruise,0.2316326333687031,3.7888340950012207,283,4,NA,True,False,
change_to_left,True,True,True,True,True,False,False,True,True,change_to_right,0.879488114478346,3.827319622039795,283,5,NA,True,True,
change_to_left,True,True,True,True,True,False,False,True,True,change_to_left,1.0,2.842901468276977,283,6,NA,True,True,
change_to_right,True,True,True,True,True,False,False,True,True,keep,0.000999,3.9046950340271,284,1,2500,True,False,*
change_to_right,True,True,True,True,True,False,False,True,True,swerve_left,0.001006958887998,3.869676113128662,284,2,NA,True,False,
change_to_right,True,True,True,True,True,False,False,True,True,swerve_right,0.0011412833718948,3.8546438217163086,284,3,NA,True,False,
change_to_right,True,True,True,True,True,False,False,True,True,cruise,0.2316326413962665,3.827442407608032,284,4,NA,True,False,
change_to_right,True,True,True,True,True,False,False,True,True,change_to_left,0.8761917120005438,3.8473598957061768,284,5,NA,True,True,
change_to_right,True,True,True,True,True,False,False,True,True,change_to_right,1.0,2.8223021030426025,284,6,NA,True,True,
change_to_right,True,True,True,True,True,False,True,True,True,keep,0.000999,2.649770498275757,285,1,2500,True,False,*
change_to_right,True,True,True,True,True,False,True,True,True,swerve_left,0.0009993465431421,2.631044387817383,285,2,NA,True,False,
change_to_right,True,True,True,True,True,False,True,True,True,swerve_right,0.0011145028721546,2.642667055130005,285,3,NA,True,False,
change_to_right,True,True,True,True,True,False,True,True,True,cruise,0.2357555687815466,2.627596378326416,285,4,NA,True,False,
change_to_right,True,True,True,True,True,False,True,True,True,change_to_left,0.8954649612269491,2.656893491744995,285,5,NA,True,False,
change_to_right,True,True,True,True,True,False,True,True,True,change_to_right,1.0,1.5873396396636963,285,6,NA,True,True,
change_to_left,True,True,True,True,True,True,False,True,True,keep,0.000999,3.872538328170776,286,1,2528,True,False,*
change_to_left,True,True,True,True,True,True,False,True,True,swerve_left,0.0010047030467815,3.842837810516357,286,2,NA,True,False,
change_to_left,True,True,True,True,True,True,False,True,True,swerve_right,0.0011325229107312,3.857090473175049,286,3,NA,True,False,
change_to_left,True,True,True,True,True,True,False,True,True,cruise,0.231161028298085,3.806638717651367,286,4,NA,True,False,
change_to_left,True,True,True,True,True,True,False,True,True,change_to_right,0.8794852200382293,3.804626703262329,286,5,NA,True,True,
change_to_left,True,True,True,True,True,True,False,True,True,change_to_left,1.0,2.863175868988037,286,6,NA,True,True,
change_to_right,True,True,True,True,True,True,False,True,True,keep,0.000999,3.88340425491333,287,1,2510,True,False,*
change_to_right,True,True,True,True,True,True,False,True,True,swerve_left,0.0010047030467815,3.829014778137207,287,2,NA,True,False,
change_to_right,True,True,True,True,True,True,False,True,True,swerve_right,0.0011328196351296,3.872546434402466,287,3,NA,True,False,
change_to_right,True,True,True,True,True,True,False,True,True,cruise,0.2311609177902149,3.803656816482544,287,4,NA,True,False,
change_to_right,True,True,True,True,True,True,False,True,True,change_to_left,0.876191315411285,3.843875169754028,287,5,NA,True,True,
change_to_right,True,True,True,True,True,True,False,True,True,change_to_right,1.0,2.819236993789673,287,6,NA,True,True,
change_to_right,True,True,True,True,True,True,True,True,True,keep,0.0009989999999999,3.189949989318848,288,1,5308,True,False,*
change_to_right,True,True,True,True,True,True,True,True,True,swerve_left,0.0010183728847757,3.15401029586792,288,2,NA,True,False,
change_to_right,True,True,True,True,True,True,True,True,True,swerve_right,0.0013811438458452,3.2164323329925537,288,3,NA,True,False,
change_to_right,True,True,True,True,True,True,True,True,True,cruise,0.2335437094922039,3.1318931579589844,288,4,NA,True,False,
change_to_right,True,True,True,True,True,True,True,True,True,change_to_left,0.896522258481343,3.183211326599121,288,5,NA,True,False,
change_to_right,True,True,True,True,True,True,True,True,True,change_to_right,1.0,2.164253234863281,288,6,NA,True,True,
