action,curr_lane,free_E,free_NE,free_NW,free_SE,free_SW,free_W,orig_label_lc,latent_collision,iaction,probability,elapsed_time,group_id
swerve_left,False,True,False,False,True,True,False,False,True,swerve_right,0.0011326604873254152,4.0132105350494385,538
swerve_left,False,False,True,False,True,True,False,False,True,change_to_left,0.8762152380384883,3.9972872734069824,539
swerve_left,False,False,True,False,True,True,False,False,True,change_to_right,0.8794812917982704,3.9976565837860107,539
swerve_left,False,False,True,False,True,True,False,False,True,cruise,0.218783907708534,3.969567060470581,539
swerve_left,False,False,True,False,True,True,False,False,True,keep,0.000999,4.047341585159302,539
swerve_left,False,False,True,False,True,True,False,False,True,swerve_left,1.0,3.0249855518341064,539
swerve_left,False,False,True,False,True,True,False,False,True,swerve_right,0.0011323641295041124,4.001495122909546,539
swerve_left,False,True,True,False,True,True,False,False,True,change_to_left,0.8762122115884965,3.983057975769043,540
swerve_left,False,True,True,False,True,True,False,False,True,change_to_right,0.8805896960794776,4.038641452789307,540
swerve_left,False,True,True,False,True,True,False,False,True,cruise,0.2187813713675527,3.951603412628174,540
swerve_left,False,True,True,False,True,True,False,False,True,keep,0.0009989999999999999,4.06233549118042,540
swerve_left,False,True,True,False,True,True,False,False,True,swerve_left,1.0,3.0266003608703613,540
swerve_left,False,True,True,False,True,True,False,False,True,swerve_right,0.0011326605084351412,3.9997000694274902,540
swerve_left,False,False,False,True,True,True,False,False,True,change_to_left,0.8762125955762736,4.016073942184448,541
swerve_left,False,False,False,True,True,True,False,False,True,change_to_right,0.8794805741877594,4.020317077636719,541
swerve_left,False,False,False,True,True,True,False,False,True,cruise,0.2212402421282264,4.0322651863098145,541
swerve_left,False,False,False,True,True,True,False,False,True,keep,0.000999,4.083014726638794,541
swerve_left,False,False,False,True,True,True,False,False,True,swerve_left,1.0,3.001614809036255,541
swerve_left,False,False,False,True,True,True,False,False,True,swerve_right,0.0011323641295041124,4.03743052482605,541
swerve_left,False,True,False,True,True,True,False,False,True,change_to_left,0.8762121925239222,4.053492784500122,542
swerve_left,False,True,False,True,True,True,False,False,True,change_to_right,0.8794791244888785,4.013708829879761,542
swerve_left,False,True,False,True,True,True,False,False,True,cruise,0.22124177882868779,3.9832940101623535,542
swerve_left,False,True,False,True,True,True,False,False,True,keep,0.000999,4.073516368865967,542
swerve_left,False,True,False,True,True,True,False,False,True,swerve_left,1.0,3.062051773071289,542
swerve_left,False,True,False,True,True,True,False,False,True,swerve_right,0.0011323641295041124,4.064408779144287,542
swerve_left,False,False,True,True,True,True,False,False,True,change_to_left,0.8762118422616029,3.9769532680511475,543
swerve_left,False,False,True,True,True,True,False,False,True,change_to_right,0.8794805826475769,3.999195098876953,543
swerve_left,False,False,True,True,True,True,False,False,True,cruise,0.221242223892784,4.014707088470459,543
swerve_left,False,False,True,True,True,True,False,False,True,keep,0.000999,4.0629918575286865,543
swerve_left,False,False,True,True,True,True,False,False,True,swerve_left,1.0,2.9928557872772217,543
swerve_left,False,False,True,True,True,True,False,False,True,swerve_right,0.0011323641295041124,4.023194313049316,543
swerve_left,False,True,True,True,True,True,False,False,True,change_to_left,0.8762141401707989,4.013621091842651,544
swerve_left,False,True,True,True,True,True,False,False,True,change_to_right,0.8803958113237952,4.076009750366211,544
swerve_left,False,True,True,True,True,True,False,False,True,cruise,0.2212452813907386,4.045093059539795,544
swerve_left,False,True,True,True,True,True,False,False,True,keep,0.000999,4.050219297409058,544
swerve_left,False,True,True,True,True,True,False,False,True,swerve_left,1.0,2.974618434906006,544
swerve_left,False,True,True,True,True,True,False,False,True,swerve_right,0.0011323641295041124,4.031803131103516,544
swerve_left,False,False,False,False,False,False,True,False,True,change_to_left,0.8762121754525545,3.2747087478637695,545
swerve_left,False,False,False,False,False,False,True,False,True,change_to_right,0.8794775652452069,3.351844310760498,545
swerve_left,False,False,False,False,False,False,True,False,True,cruise,0.21878290176672072,3.265955924987793,545
swerve_left,False,False,False,False,False,False,True,False,True,keep,0.0009989999999999999,3.297889232635498,545
swerve_left,False,False,False,False,False,False,True,False,True,swerve_left,1.0,2.2524750232696533,545
swerve_left,False,False,False,False,False,False,True,False,True,swerve_right,0.0011128077922563596,3.335423707962036,545
swerve_left,False,True,False,False,False,False,True,False,True,change_to_left,0.876211812411335,4.052871465682983,546
swerve_left,False,True,False,False,False,False,True,False,True,change_to_right,0.8794825021496846,4.007093191146851,546
swerve_left,False,True,False,False,False,False,True,False,True,cruise,0.21878388846405172,4.019865989685059,546
swerve_left,False,True,False,False,False,False,True,False,True,keep,0.000999,4.071725368499756,546
swerve_left,False,True,False,False,False,False,True,False,True,swerve_left,1.0,3.0326359272003174,546
swerve_left,False,True,False,False,False,False,True,False,True,swerve_right,0.0011326605008226166,4.040647983551025,546
swerve_left,False,False,True,False,False,False,True,False,True,change_to_left,0.8762125659545805,4.005657434463501,547
swerve_left,False,False,True,False,False,False,True,False,True,change_to_right,0.8794805612975003,3.9994046688079834,547
swerve_left,False,False,True,False,False,False,True,False,True,cruise,0.21878389790155353,3.9984889030456543,547
swerve_left,False,False,True,False,False,False,True,False,True,keep,0.0009989999999999999,4.100422143936157,547
swerve_left,False,False,True,False,False,False,True,False,True,swerve_left,1.0,3.0155158042907715,547
swerve_left,False,False,True,False,False,False,True,False,True,swerve_right,0.0011323641295041124,4.043439865112305,547
swerve_left,False,True,True,False,False,False,True,False,True,change_to_left,0.8762118267410829,4.024367332458496,548
swerve_left,False,True,True,False,False,False,True,False,True,change_to_right,0.8803476275486875,4.03011679649353,548
swerve_left,False,True,True,False,False,False,True,False,True,cruise,0.21878390737036837,3.9555506706237793,548
swerve_left,False,True,True,False,False,False,True,False,True,keep,0.0009989999999999999,4.0412328243255615,548
swerve_left,False,True,True,False,False,False,True,False,True,swerve_left,1.0,3.037355661392212,548
swerve_left,False,True,True,False,False,False,True,False,True,swerve_right,0.0011323641295041124,4.051257848739624,548
swerve_left,False,False,False,True,False,False,True,False,True,change_to_left,0.8762118162950037,4.023449659347534,549
swerve_left,False,False,False,True,False,False,True,False,True,change_to_right,0.8794805809695595,4.014420509338379,549
swerve_left,False,False,False,True,False,False,True,False,True,cruise,0.2217261556314303,4.015743732452393,549
swerve_left,False,False,False,True,False,False,True,False,True,keep,0.000999,4.08770489692688,549
swerve_left,False,False,False,True,False,False,True,False,True,swerve_left,1.0,3.048492908477783,549
swerve_left,False,False,False,True,False,False,True,False,True,swerve_right,0.0011323641295041124,4.069314479827881,549
swerve_left,False,True,False,True,False,False,True,False,True,change_to_left,0.8762114442942437,3.9973087310791016,550
swerve_left,False,True,False,True,False,False,True,False,True,change_to_right,0.8794809324893733,4.028918266296387,550
swerve_left,False,True,False,True,False,False,True,False,True,cruise,0.22174638428787258,4.011846303939819,550
swerve_left,False,True,False,True,False,False,True,False,True,keep,0.0009989999999999999,4.041172504425049,550
swerve_left,False,True,False,True,False,False,True,False,True,swerve_left,1.0,3.0208725929260254,550
swerve_left,False,True,False,True,False,False,True,False,True,swerve_right,0.0011323641295041124,4.055424928665161,550
swerve_left,False,False,True,True,False,False,True,False,True,change_to_left,0.8762125583464175,4.039782524108887,551
swerve_left,False,False,True,True,False,False,True,False,True,change_to_right,0.8794791298100182,4.0074498653411865,551
swerve_left,False,False,True,True,False,False,True,False,True,cruise,0.22184738348955368,4.024420261383057,551
swerve_left,False,False,True,True,False,False,True,False,True,keep,0.000999,4.130825757980347,551
swerve_left,False,False,True,True,False,False,True,False,True,swerve_left,1.0,3.038677453994751,551
swerve_left,False,False,True,True,False,False,True,False,True,swerve_right,0.0011326605008226166,4.025330066680908,551
swerve_left,False,True,True,True,False,False,True,False,True,change_to_left,0.8762125583464175,3.9903616905212402,552
swerve_left,False,True,True,True,False,False,True,False,True,change_to_right,0.8804296172264345,3.9864583015441895,552
swerve_left,False,True,True,True,False,False,True,False,True,cruise,0.22124498270832002,4.007580995559692,552
swerve_left,False,True,True,True,False,False,True,False,True,keep,0.000999,4.105125427246094,552
swerve_left,False,True,True,True,False,False,True,False,True,swerve_left,1.0,3.0211493968963623,552
swerve_left,False,True,True,True,False,False,True,False,True,swerve_right,0.0011323641295041124,4.011085271835327,552
swerve_left,False,False,False,False,True,False,True,False,True,change_to_left,0.8761942575829261,3.9890286922454834,553
swerve_left,False,False,False,False,True,False,True,False,True,change_to_right,0.8794809387204374,3.9778506755828857,553
swerve_left,False,False,False,False,True,False,True,False,True,cruise,0.21876698208199252,3.9988372325897217,553
swerve_left,False,False,False,False,True,False,True,False,True,keep,0.000999,4.0891337394714355,553
swerve_left,False,False,False,False,True,False,True,False,True,swerve_left,1.0,2.9832375049591064,553
swerve_left,False,False,False,False,True,False,True,False,True,swerve_right,0.0011323641295041124,3.990143299102783,553
swerve_left,False,True,False,False,True,False,True,False,True,change_to_left,0.8761937756261999,4.030583620071411,554
swerve_left,False,True,False,False,True,False,True,False,True,change_to_right,0.8794507944853603,4.000260591506958,554
swerve_left,False,True,False,False,True,False,True,False,True,cruise,0.2187098939937281,3.992950677871704,554
swerve_left,False,True,False,False,True,False,True,False,True,keep,0.0009989999999999999,4.028020858764648,554
swerve_left,False,True,False,False,True,False,True,False,True,swerve_left,1.0,2.987994909286499,554
swerve_left,False,True,False,False,True,False,True,False,True,swerve_right,0.0011323641295041124,4.009133577346802,554
swerve_left,False,False,True,False,True,False,True,False,True,change_to_left,0.8762121900692827,4.02669095993042,555
swerve_left,False,False,True,False,True,False,True,False,True,change_to_right,0.8794812907226316,3.994933605194092,555
swerve_left,False,False,True,False,True,False,True,False,True,cruise,0.21878263020243016,4.004114151000977,555
swerve_left,False,False,True,False,True,False,True,False,True,keep,0.000999,4.056354999542236,555
swerve_left,False,False,True,False,True,False,True,False,True,swerve_left,1.0,3.008167266845703,555
swerve_left,False,False,True,False,True,False,True,False,True,swerve_right,0.0011323641295041124,4.03179669380188,555
swerve_left,False,True,True,False,True,False,True,False,True,change_to_left,0.8762084278383485,4.009165287017822,556
swerve_left,False,True,True,False,True,False,True,False,True,change_to_right,0.8823937644644402,3.9970619678497314,556
swerve_left,False,True,True,False,True,False,True,False,True,cruise,0.21878362512489297,4.055515289306641,556
swerve_left,False,True,True,False,True,False,True,False,True,keep,0.000999,4.133967876434326,556
swerve_left,False,True,True,False,True,False,True,False,True,swerve_left,1.0,3.002004861831665,556
swerve_left,False,True,True,False,True,False,True,False,True,swerve_right,0.0011326604873254152,4.023245334625244,556
swerve_left,False,False,False,True,True,False,True,False,True,change_to_left,0.8761277806527785,3.2506301403045654,557
swerve_left,False,False,False,True,True,False,True,False,True,change_to_right,0.8794813002806628,3.30826473236084,557
swerve_left,False,False,False,True,True,False,True,False,True,cruise,0.22302375362233035,3.2929539680480957,557
swerve_left,False,False,False,True,True,False,True,False,True,keep,0.000999,3.324711561203003,557
swerve_left,False,False,False,True,True,False,True,False,True,swerve_left,1.0,2.371753692626953,557
swerve_left,False,False,False,True,True,False,True,False,True,swerve_right,0.0011128077922563596,3.3189494609832764,557
swerve_left,False,True,False,True,True,False,True,False,True,change_to_left,0.8757007158998381,2.996875286102295,558
swerve_left,False,True,False,True,True,False,True,False,True,change_to_right,0.8794809432990482,2.9866139888763428,558
swerve_left,False,True,False,True,True,False,True,False,True,cruise,0.22493449852065128,2.9871366024017334,558
swerve_left,False,True,False,True,True,False,True,False,True,keep,0.000999,3.0360658168792725,558
swerve_left,False,True,False,True,True,False,True,False,True,swerve_left,1.0,2.0212438106536865,558
swerve_left,False,True,False,True,True,False,True,False,True,swerve_right,0.0011125114414987434,3.035144805908203,558
swerve_left,False,False,True,True,True,False,True,False,True,change_to_left,0.8762032103035571,3.9934098720550537,559
swerve_left,False,False,True,True,True,False,True,False,True,change_to_right,0.8794809394459824,3.998927354812622,559
swerve_left,False,False,True,True,True,False,True,False,True,cruise,0.2218112218479859,3.9981026649475098,559
swerve_left,False,False,True,True,True,False,True,False,True,keep,0.000999,4.056122779846191,559
swerve_left,False,False,True,True,True,False,True,False,True,swerve_left,1.0,3.0218687057495117,559
swerve_left,False,False,True,True,True,False,True,False,True,swerve_right,0.0011323641295041124,3.9919090270996094,559
swerve_left,False,True,True,True,True,False,True,False,True,change_to_left,0.8761972092891616,4.000298738479614,560
swerve_left,False,True,True,True,True,False,True,False,True,change_to_right,0.8803901883528935,4.020095348358154,560
swerve_left,False,True,True,True,True,False,True,False,True,cruise,0.2212805379321519,4.017488479614258,560
swerve_left,False,True,True,True,True,False,True,False,True,keep,0.0010040759260650282,4.070293426513672,560
swerve_left,False,True,True,True,True,False,True,False,True,swerve_left,1.0,3.0181832313537598,560
swerve_left,False,True,True,True,True,False,True,False,True,swerve_right,0.0011323641295041124,4.056167364120483,560
swerve_left,False,False,False,False,False,True,True,False,True,change_to_left,0.8764632265475407,4.007851600646973,561
swerve_left,False,False,False,False,False,True,True,False,True,change_to_right,0.8794526025151383,3.991825819015503,561
swerve_left,False,False,False,False,False,True,True,False,True,cruise,0.21723645384667023,4.026711940765381,561
swerve_left,False,False,False,False,False,True,True,False,True,keep,0.000999,4.142953634262085,561
swerve_left,False,False,False,False,False,True,True,False,True,swerve_left,1.0,3.022545099258423,561
swerve_left,False,False,False,False,False,True,True,False,True,swerve_right,0.0010304157390567587,4.037219524383545,561
swerve_left,False,True,False,False,False,True,True,False,True,change_to_left,0.8762103130761295,4.047357559204102,562
swerve_left,False,True,False,False,False,True,True,False,True,change_to_right,0.8792542199492497,3.977736234664917,562
swerve_left,False,True,False,False,False,True,True,False,True,cruise,0.21778002935061297,3.98341965675354,562
swerve_left,False,True,False,False,False,True,True,False,True,keep,0.000999,4.047385215759277,562
swerve_left,False,True,False,False,False,True,True,False,True,swerve_left,1.0,3.0221750736236572,562
swerve_left,False,True,False,False,False,True,True,False,True,swerve_right,0.0010025565126616657,4.054003715515137,562
swerve_left,False,False,True,False,False,True,True,False,True,change_to_left,0.8762121925510519,4.034324407577515,563
swerve_left,False,False,True,False,False,True,True,False,True,change_to_right,0.8791972895751479,4.0274434089660645,563
swerve_left,False,False,True,False,False,True,True,False,True,cruise,0.21751439955997026,3.9988553524017334,563
swerve_left,False,False,True,False,False,True,True,False,True,keep,0.000999,4.08657169342041,563
swerve_left,False,False,True,False,False,True,True,False,True,swerve_left,1.0,3.040593385696411,563
swerve_left,False,False,True,False,False,True,True,False,True,swerve_right,0.0011453918178896433,4.045539855957031,563
swerve_left,False,True,True,False,False,True,True,False,True,change_to_left,0.8762110606188076,4.019131183624268,564
swerve_left,False,True,True,False,False,True,True,False,True,change_to_right,0.8922223041900859,4.025989055633545,564
swerve_left,False,True,True,False,False,True,True,False,True,cruise,0.2179599828857493,4.00087571144104,564
swerve_left,False,True,True,False,False,True,True,False,True,keep,0.0009990000000000003,4.059992790222168,564
swerve_left,False,True,True,False,False,True,True,False,True,swerve_left,1.0,3.0317111015319824,564
swerve_left,False,True,True,False,False,True,True,False,True,swerve_right,0.0011323641295041124,4.068724870681763,564
swerve_left,False,False,False,True,False,True,True,False,True,change_to_left,0.8761131770289413,4.034750938415527,565
swerve_left,False,False,False,True,False,True,True,False,True,change_to_right,0.8794798488979214,4.02331280708313,565
swerve_left,False,False,False,True,False,True,True,False,True,cruise,0.22502423561692014,4.006646394729614,565
swerve_left,False,False,False,True,False,True,True,False,True,keep,0.000999,4.046246290206909,565
swerve_left,False,False,False,True,False,True,True,False,True,swerve_left,1.0,3.038555145263672,565
swerve_left,False,False,False,True,False,True,True,False,True,swerve_right,0.0011323641295041124,4.061722755432129,565
swerve_left,False,True,False,True,False,True,True,False,True,change_to_left,0.875841153562241,4.055907726287842,566
swerve_left,False,True,False,True,False,True,True,False,True,change_to_right,0.879456978574003,4.112774610519409,566
swerve_left,False,True,False,True,False,True,True,False,True,cruise,0.22434797694458203,4.048191547393799,566
swerve_left,False,True,False,True,False,True,True,False,True,keep,0.0009990000000000003,4.109143018722534,566
swerve_left,False,True,False,True,False,True,True,False,True,swerve_left,1.0,3.0243139266967773,566
swerve_left,False,True,False,True,False,True,True,False,True,swerve_right,0.0011326605084351412,4.04226016998291,566
swerve_left,False,False,True,True,False,True,True,False,True,change_to_left,0.8761987070109781,4.096706867218018,567
swerve_left,False,False,True,True,False,True,True,False,True,change_to_right,0.8791983992913366,4.020111083984375,567
swerve_left,False,False,True,True,False,True,True,False,True,cruise,0.2283072381824848,3.9941213130950928,567
swerve_left,False,False,True,True,False,True,True,False,True,keep,0.000999,4.094933748245239,567
swerve_left,False,False,True,True,False,True,True,False,True,swerve_left,1.0,3.057297468185425,567
swerve_left,False,False,True,True,False,True,True,False,True,swerve_right,0.0011450954740507518,4.040626764297485,567
swerve_left,False,True,True,True,False,True,True,False,True,change_to_left,0.8762046653497644,3.995530128479004,568
swerve_left,False,True,True,True,False,True,True,False,True,change_to_right,0.9642812520998543,4.007756948471069,568
swerve_left,False,True,True,True,False,True,True,False,True,cruise,0.22333170418959541,4.003194332122803,568
swerve_left,False,True,True,True,False,True,True,False,True,keep,0.0009990000000000003,4.111842393875122,568
swerve_left,False,True,True,True,False,True,True,False,True,swerve_left,1.0,3.0610463619232178,568
swerve_left,False,True,True,True,False,True,True,False,True,swerve_right,0.0011323641295041124,4.063648223876953,568
swerve_left,False,False,False,False,True,True,True,False,True,change_to_left,0.8761855659634641,4.023529529571533,569
swerve_left,False,False,False,False,True,True,True,False,True,change_to_right,0.8794682170901079,4.05036735534668,569
swerve_left,False,False,False,False,True,True,True,False,True,cruise,0.21765788219050058,4.069000720977783,569
swerve_left,False,False,False,False,True,True,True,False,True,keep,0.000999,4.095484495162964,569
swerve_left,False,False,False,False,True,True,True,False,True,swerve_left,1.0,3.0555078983306885,569
swerve_left,False,False,False,False,True,True,True,False,True,swerve_right,0.0011323641295041124,4.067845821380615,569
swerve_left,False,True,False,False,True,True,True,False,True,change_to_left,0.8761833278323213,4.017699241638184,570
swerve_left,False,True,False,False,True,True,True,False,True,change_to_right,0.8793467329217729,4.056771516799927,570
swerve_left,False,True,False,False,True,True,True,False,True,cruise,0.21717944778398945,4.040497303009033,570
swerve_left,False,True,False,False,True,True,True,False,True,keep,0.000999,4.078944683074951,570
swerve_left,False,True,False,False,True,True,True,False,True,swerve_left,1.0,3.0482847690582275,570
swerve_left,False,True,False,False,True,True,True,False,True,swerve_right,0.0011323641295041124,4.059363842010498,570
swerve_left,False,False,True,False,True,True,True,False,True,change_to_left,0.8762114381560949,4.059051036834717,571
swerve_left,False,False,True,False,True,True,True,False,True,change_to_right,0.8793969594356665,4.025622606277466,571
swerve_left,False,False,True,False,True,True,True,False,True,cruise,0.21784654715893575,4.049384593963623,571
swerve_left,False,False,True,False,True,True,True,False,True,keep,0.000999,4.0841064453125,571
swerve_left,False,False,True,False,True,True,True,False,True,swerve_left,1.0,3.016561508178711,571
swerve_left,False,False,True,False,True,True,True,False,True,swerve_right,0.0011321468820834019,4.018301725387573,571
swerve_left,False,True,True,False,True,True,True,False,True,change_to_left,0.8762121964142111,4.05877685546875,572
swerve_left,False,True,True,False,True,True,True,False,True,change_to_right,0.8838453463624072,4.031584024429321,572
swerve_left,False,True,True,False,True,True,True,False,True,cruise,0.2180910034569868,4.031701326370239,572
swerve_left,False,True,True,False,True,True,True,False,True,keep,0.000999,4.071402549743652,572
swerve_left,False,True,True,False,True,True,True,False,True,swerve_left,1.0,3.0180606842041016,572
swerve_left,False,True,True,False,True,True,True,False,True,swerve_right,0.0011323641295041124,4.063390731811523,572
swerve_left,False,False,False,True,True,True,True,False,True,change_to_left,0.8759428908521519,4.015580415725708,573
swerve_left,False,False,False,True,True,True,True,False,True,change_to_right,0.879481294649271,3.9902760982513428,573
swerve_left,False,False,False,True,True,True,True,False,True,cruise,0.22554630424778882,4.094329595565796,573
swerve_left,False,False,False,True,True,True,True,False,True,keep,0.000999,4.0740966796875,573
swerve_left,False,False,False,True,True,True,True,False,True,swerve_left,1.0,3.0561933517456055,573
swerve_left,False,False,False,True,True,True,True,False,True,swerve_right,0.0011323641295041124,4.010761260986328,573
swerve_left,False,True,False,True,True,True,True,False,True,change_to_left,0.8752459039675048,4.032822132110596,574
swerve_left,False,True,False,True,True,True,True,False,True,change_to_right,0.8794343235414785,4.105424404144287,574
swerve_left,False,True,False,True,True,True,True,False,True,cruise,0.23105555909320571,4.023373603820801,574
swerve_left,False,True,False,True,True,True,True,False,True,keep,0.000999,4.07823920249939,574
swerve_left,False,True,False,True,True,True,True,False,True,swerve_left,1.0,3.031583309173584,574
swerve_left,False,True,False,True,True,True,True,False,True,swerve_right,0.0011323641295041124,4.0704755783081055,574
swerve_left,False,False,True,True,True,True,True,False,True,change_to_left,0.876153702512237,4.038876295089722,575
swerve_left,False,False,True,True,True,True,True,False,True,change_to_right,0.8794416947172756,4.035259485244751,575
swerve_left,False,False,True,True,True,True,True,False,True,cruise,0.22585346487962332,4.029784679412842,575
swerve_left,False,False,True,True,True,True,True,False,True,keep,0.0009989999999999999,4.108978033065796,575
swerve_left,False,False,True,True,True,True,True,False,True,swerve_left,1.0,3.0753328800201416,575
swerve_left,False,False,True,True,True,True,True,False,True,swerve_right,0.0011323641295041124,4.049880266189575,575
swerve_left,False,True,True,True,True,True,True,False,True,change_to_left,0.876019299433326,4.000183820724487,576
swerve_left,False,True,True,True,True,True,True,False,True,change_to_right,0.89092878743295,4.053156852722168,576
swerve_left,False,True,True,True,True,True,True,False,True,cruise,0.23153969427469595,3.991730213165283,576
swerve_left,False,True,True,True,True,True,True,False,True,keep,0.000999,4.083892345428467,576
swerve_left,False,True,True,True,True,True,True,False,True,swerve_left,1.0,3.002718448638916,576
swerve_left,False,True,True,True,True,True,True,False,True,swerve_right,0.0015019750876759564,4.04799747467041,576
swerve_right,True,False,False,False,False,False,False,False,True,change_to_left,0.8762122011246856,4.002426862716675,577
swerve_right,True,False,False,False,False,False,False,False,True,change_to_right,0.879488825203037,4.054912090301514,577
swerve_right,True,False,False,False,False,False,False,False,True,cruise,0.21877947307160298,4.061022758483887,577
swerve_right,True,False,False,False,False,False,False,False,True,keep,0.000999,4.082213401794434,577
swerve_right,True,False,False,False,False,False,False,False,True,swerve_left,0.001004705023514887,4.050493240356445,577
swerve_right,True,False,False,False,False,False,False,False,True,swerve_right,1.0,3.0400731563568115,577
swerve_right,True,True,False,False,False,False,False,False,True,change_to_left,0.876212198642381,4.062318801879883,578
swerve_right,True,True,False,False,False,False,False,False,True,change_to_right,0.8794880954838216,4.0728185176849365,578
swerve_right,True,True,False,False,False,False,False,False,True,cruise,0.21877976063860494,4.060037851333618,578
swerve_right,True,True,False,False,False,False,False,False,True,keep,0.000999,4.111011743545532,578
swerve_right,True,True,False,False,False,False,False,False,True,swerve_left,0.001004703046781545,4.091529607772827,578
swerve_right,True,True,False,False,False,False,False,False,True,swerve_right,1.0,3.0285511016845703,578
swerve_right,True,False,True,False,False,False,False,False,True,change_to_left,0.8762125607934651,4.0458083152771,579
swerve_right,True,False,True,False,False,False,False,False,True,change_to_right,0.8794884512179661,4.031759023666382,579
swerve_right,True,False,True,False,False,False,False,False,True,cruise,0.22124150336688705,4.032562971115112,579
swerve_right,True,False,True,False,False,False,False,False,True,keep,0.000999,4.069656610488892,579
swerve_right,True,False,True,False,False,False,False,False,True,swerve_left,0.001004703046781545,4.035759449005127,579
swerve_right,True,False,True,False,False,False,False,False,True,swerve_right,1.0,3.0485596656799316,579
swerve_right,True,True,True,False,False,False,False,False,True,change_to_left,0.8762121943094671,4.0296876430511475,580
swerve_right,True,True,True,False,False,False,False,False,True,change_to_right,0.8794911147381645,4.030209541320801,580
swerve_right,True,True,True,False,False,False,False,False,True,cruise,0.22130372453459923,4.107685565948486,580
swerve_right,True,True,True,False,False,False,False,False,True,keep,0.0009989999999999999,4.067234516143799,580
swerve_right,True,True,True,False,False,False,False,False,True,swerve_left,0.001004703046781545,4.034139394760132,580
swerve_right,True,True,True,False,False,False,False,False,True,swerve_right,1.0,3.057659864425659,580
swerve_right,True,False,False,True,False,False,False,False,True,change_to_left,0.8762049481877647,4.0323240756988525,581
swerve_right,True,False,False,True,False,False,False,False,True,change_to_right,0.8794923212099814,4.047845840454102,581
swerve_right,True,False,False,True,False,False,False,False,True,cruise,0.21877582241986354,4.017191171646118,581
swerve_right,True,False,False,True,False,False,False,False,True,keep,0.000999,4.04760217666626,581
swerve_right,True,False,False,True,False,False,False,False,True,swerve_left,0.001004703046781545,4.02321195602417,581
swerve_right,True,False,False,True,False,False,False,False,True,swerve_right,1.0,3.0599138736724854,581
swerve_right,True,True,False,True,False,False,False,False,True,change_to_left,0.8762045633250166,4.040691614151001,582
swerve_right,True,True,False,True,False,False,False,False,True,change_to_right,0.8794880927822102,4.0442094802856445,582
swerve_right,True,True,False,True,False,False,False,False,True,cruise,0.21877707490774012,4.048950433731079,582
swerve_right,True,True,False,True,False,False,False,False,True,keep,0.0009989999999999999,4.080485105514526,582
swerve_right,True,True,False,True,False,False,False,False,True,swerve_left,0.001004703046781545,4.063188076019287,582
swerve_right,True,True,False,True,False,False,False,False,True,swerve_right,1.0,3.0464963912963867,582
swerve_right,True,False,True,True,False,False,False,False,True,change_to_left,0.8762045712194623,4.045823097229004,583
swerve_right,True,False,True,True,False,False,False,False,True,change_to_right,0.8794888275980659,4.0269935131073,583
swerve_right,True,False,True,True,False,False,False,False,True,cruise,0.22124457008484477,4.016757488250732,583
swerve_right,True,False,True,True,False,False,False,False,True,keep,0.0009989999999999999,4.0721275806427,583
swerve_right,True,False,True,True,False,False,False,False,True,swerve_left,0.0010047030417476152,3.9945216178894043,583
swerve_right,True,False,True,True,False,False,False,False,True,swerve_right,1.0,3.054114818572998,583
swerve_right,True,True,True,True,False,False,False,False,True,change_to_left,0.876201940279388,3.967149257659912,584
swerve_right,True,True,True,True,False,False,False,False,True,change_to_right,0.8794888200734043,3.9606757164001465,584
swerve_right,True,True,True,True,False,False,False,False,True,cruise,0.22185533300333599,3.9693384170532227,584
swerve_right,True,True,True,True,False,False,False,False,True,keep,0.000999,4.030144929885864,584
swerve_right,True,True,True,True,False,False,False,False,True,swerve_left,0.001004703046781545,4.001539468765259,584
swerve_right,True,True,True,True,False,False,False,False,True,swerve_right,1.0,2.9897098541259766,584
swerve_right,True,False,False,False,True,False,False,False,True,change_to_left,0.8762087522572892,3.9982988834381104,585
swerve_right,True,False,False,False,True,False,False,False,True,change_to_right,0.8794888213992627,3.9526679515838623,585
swerve_right,True,False,False,False,True,False,False,False,True,cruise,0.21877723415992262,3.9556145668029785,585
swerve_right,True,False,False,False,True,False,False,False,True,keep,0.0009989999999999999,4.027323246002197,585
swerve_right,True,False,False,False,True,False,False,False,True,swerve_left,0.001004703046781545,4.034770727157593,585
swerve_right,True,False,False,False,True,False,False,False,True,swerve_right,1.0,3.0004096031188965,585
swerve_right,True,True,False,False,True,False,False,False,True,change_to_left,0.8762020212221322,3.984894275665283,586
swerve_right,True,True,False,False,True,False,False,False,True,change_to_right,0.8794881091270053,3.991100311279297,586
swerve_right,True,True,False,False,True,False,False,False,True,cruise,0.2183003983908201,3.975679636001587,586
swerve_right,True,True,False,False,True,False,False,False,True,keep,0.0009990000000000003,4.022444486618042,586
swerve_right,True,True,False,False,True,False,False,False,True,swerve_left,0.0010045426071715038,4.0408501625061035,586
swerve_right,True,True,False,False,True,False,False,False,True,swerve_right,1.0,3.0084476470947266,586
swerve_right,True,False,True,False,True,False,False,False,True,change_to_left,0.8762118197845623,3.9825046062469482,587
swerve_right,True,False,True,False,True,False,False,False,True,change_to_right,0.879480896308648,3.943387508392334,587
swerve_right,True,False,True,False,True,False,False,False,True,cruise,0.22128040788138303,3.9429047107696533,587
swerve_right,True,False,True,False,True,False,False,False,True,keep,0.0009989999999999999,4.025820732116699,587
swerve_right,True,False,True,False,True,False,False,False,True,swerve_left,0.001004703046781545,4.022812604904175,587
